x,y,Angular_velocity,Action
0.51252156,-0.85867435,-0.9567538,1.1778157949447632
0.45013317,-0.89296144,-1.4240872,-0.9592549062778772
0.34761816,-0.9376362,-2.2376964,-1.6361374594730167
0.1944654,-0.9809094,-3.1863444,0.8752406239509583
0.0061753686,-0.9999809,-3.7907403,0.5388060626791953
-0.21512502,-0.9765865,-4.459905,0.47687828540802
-0.45543477,-0.89026916,-5.1208134,0.1804981678724289
-0.6895971,-0.7241933,-5.7614403,0.029986083507537842
-0.88003546,-0.47490796,-6.3000875,0.2897000312805176
-0.9865464,-0.16348167,-6.6128135,0.6959000353522988
-0.9860324,0.1665534,-6.6310396,1.6256403605928762
-0.88678837,0.46217573,-6.2622786,-0.12502402614778463
-0.71290296,0.70126265,-5.9344,1.8201401869309848
-0.5114382,0.8593201,-5.1354322,-0.649625187936659
-0.30261803,0.95311195,-4.588386,-0.4232022762298584
-0.110361405,0.99389154,-3.9370325,1.6132159542225737
0.03688653,0.99931943,-2.9496312,-1.1743561029434204
0.15508121,0.98790175,-2.376295,0.4098855103421495
0.23226328,0.972653,-1.573886,-0.26833042057019174
0.27504477,0.96143144,-0.8846459,-2.4216647148132324
0.29725352,0.9547986,-0.4635723,-2.33709716796875
0.29951906,0.9540903,-0.04747336,-1.9653541607695675
0.28166026,0.9595142,0.37329125,-1.5138845443725586
0.23986983,0.97080505,0.86584425,-1.2302168607711792
0.17091769,0.9852853,1.4094155,-0.622893750667572
0.068958946,0.9976195,2.0549455,-1.4165762227430667
-0.060483027,0.99816924,2.5906737,-0.17615608870983124
-0.22424069,0.9745338,3.3128772,-0.14806519448757172
-0.4143625,0.91011196,4.021568,-0.05039723217487335
-0.61475223,0.78872025,4.696592,1.3340779627398915
-0.8054794,0.5926238,5.488244,-1.3695333505289677
-0.94007427,0.3409697,5.7272816,0.9992332617073401
-0.9991471,0.041291792,6.132894,0.5568557357735595
-0.963486,-0.2677587,6.247391,1.9656694912227777
-0.83197564,-0.55481213,6.3414226,1.8207461833953857
-0.62312967,-0.78211856,6.1984253,0.9158329543694079
-0.37581614,-0.9266943,5.7492113,1.0036330223083496
-0.12471495,-0.9921926,5.2047358,0.7862927913665771
0.10369947,-0.9946087,4.578535,0.32378742586104403
0.293555,-0.9559422,3.881147,0.05287310115393584
0.44085374,-0.89757895,3.172121,-1.3082618718066223
0.5410495,-0.8409908,2.3026977,2.7494661808013916
0.6212072,-0.78364635,1.9719546,2.754436492919922
0.68491954,-0.72861874,1.6842198,0.9123885344268876
0.729933,-0.6835187,1.2746141,0.2492374624845719
0.7566617,-0.6538066,0.79936063,-1.294868887315956
0.76040125,-0.6494536,0.11477536,1.1518460512161255
0.753884,-0.6570076,-0.1995379,0.7704644203186035
0.7346276,-0.67847055,-0.5767239,0.8196829557418823
0.70113385,-0.7130297,-0.9626244,1.0015311241149902
0.65155166,-0.7586042,-1.347167,1.2029567956924438
0.5833477,-0.81222254,-1.7356766,1.2732419967651367
0.4926666,-0.87021816,-2.1538572,0.8270865163202523
0.3718754,-0.9282827,-2.682458,-1.6658921384245295
0.19827807,-0.9801458,-3.6285536,0.7363116145133972
-0.01305964,-0.9999147,-4.2532163,0.5635266900062561
-0.2561055,-0.9666488,-4.9186234,-0.1930005758009976
-0.5163807,-0.8563591,-5.67256,0.09360021352767944
-0.7563129,-0.65421003,-6.3007894,0.12640449404716492
-0.93068576,-0.36581966,-6.772486,0.41658031940460205
-0.9996801,-0.02529247,-6.984364,-0.9929826074644947
-0.94528836,0.3262359,-7.152281,-1.5692894901925225
-0.7715841,0.63612735,-7.1429973,-1.8331990882357965
-0.50922453,0.8606337,-6.9408817,1.6293277352588373
-0.22966471,0.9732698,-6.0510073,1.5609733711559248
0.022610342,0.99974436,-5.086909,-0.031233741828637474
0.23741272,0.9714089,-4.3417854,-0.2160162776708603
0.4095704,0.91227853,-3.6456313,-0.6201954483985901
0.5435878,0.8393523,-3.0544517,-0.8985713720321655
0.6462742,0.7631053,-2.5597231,-0.6414570673566935
0.72212726,0.69176024,-2.083613,0.48414425479031875
0.77168167,0.6360089,-1.492171,1.5641205212734928
0.79590946,0.60541564,-0.7805462,-1.3531018495559692
0.81165564,0.58413625,-0.52944976,-1.369794249534607
0.82023495,0.5720267,-0.2968167,-1.3950096368789673
0.8224326,0.5688626,-0.07704811,-0.9897492921628186
0.8166701,0.57710475,0.20113645,0.27314091346698
0.7967334,0.60433096,0.6749362,-2.132178783416748
0.7710327,0.6367956,0.82818437,-2.1709930896759033
0.73804754,0.67474866,1.005781,-0.5764808002735378
0.6881264,0.7255909,1.4253705,1.5981576505007222
0.6039432,0.79702735,2.2092872,-1.663437008857727
0.49736795,0.8675397,2.5575423,0.8126632538714684
0.34670636,0.93797374,3.3300965,-0.29283431346987765
0.15395996,0.9880771,3.9896517,-1.3896613121032715
-0.07147723,0.99744225,4.52226,0.6221308982721117
-0.33322433,0.94284755,5.363662,-0.8883541822433472
-0.59446365,0.80412245,5.937544,-0.4033336829719376
-0.8195386,0.57302403,6.480136,1.450341477879884
-0.9679607,0.2511017,7.127455,-0.39389437437057495
-0.99406356,-0.10880079,7.256697,0.06212390959262848
-0.89236516,-0.45131406,7.1844153,0.7435603155785948
-0.6850598,-0.72848684,6.9574637,0.40490448474884033
-0.417865,-0.90850914,6.471834,-1.5209527365294004
-0.1523826,-0.9883216,5.5623097,0.6125551462173462
0.09253642,-0.9957093,4.9129515,0.40523141622543335
0.29935512,-0.95414174,4.2269545,0.40249234437942505
0.4640863,-0.88579,3.5717218,-1.0417512635772503
0.5811643,-0.81378627,2.7511168,1.0168120861053467
0.6704563,-0.741949,2.2932987,1.1706453561782837
0.7382318,-0.67454714,1.9124339,-1.117212873723282
0.7785753,-0.6275512,1.2389416,1.4659170696865567
0.8086188,-0.58833295,0.98816574,-1.7184697724196156
0.81703967,-0.5765814,0.28914556,1.1482342350469845
0.8178733,-0.5753984,0.028944619,0.6363719690870466
0.80894053,-0.58789045,-0.30714837,-1.7482037503019674
0.7782241,-0.62798667,-1.0102968,-0.6822274852510506
0.7261131,-0.68757534,-1.5836209,-0.2081797831272083
0.6488905,-0.7608818,-2.1305294,1.3010026216506958
0.5487125,-0.8360112,-2.5060403,1.3082575798034668
-0.08621053,-0.9962769,0.97385526,0.8973599076271057
-0.06820211,-0.99767154,0.36125153,0.8073759749656233
-0.08145952,-0.9966766,-0.2658957,-1.9597431713878763
-0.14639015,-0.98922694,-1.3073647,0.9193541407585144
-0.2401178,-0.9707438,-1.9113817,1.9054802371358721
-0.35243154,-0.9358376,-2.3536174,0.45277173831081496
-0.4877819,-0.8729655,-2.98758,0.5115976333618164
-0.6348584,-0.7726285,-3.5655644,0.23268023133277893
-0.7791646,-0.6268194,-4.1101336,-0.03278806805610657
-0.901226,-0.43334943,-4.5851665,-0.007646880592702132
-0.97953874,-0.20125575,-4.9113255,0.1782740205526352
-0.99879307,0.049116813,-5.0355263,1.9225639491471926
-0.9597595,0.28082326,-4.7103043,-0.552089273929596
-0.87089455,0.49146992,-4.5825,1.351612231212203
-0.75552934,0.6551148,-4.0111556,1.6118328592097582
-0.6385091,0.7696143,-3.2780447,-2.382991075515747
-0.5162939,0.85641146,-3.000834,-1.5645252466201782
-0.40122846,0.915978,-2.5932043,-1.3689146041870117
-0.30246687,0.95315987,-2.111558,-1.6794734001159668
-0.22295941,0.9748277,-1.648609,-1.774268305394894
-0.16491106,0.98630846,-1.1836284,1.3383364581086905
-0.15290828,0.98824036,-0.24314663,-0.7868480682373047
-0.17165644,0.9851569,0.38000643,1.4509533643722534
-0.23705827,0.97149545,1.3365171,-0.16771352714861543
-0.3347461,0.94230837,2.0399816,0.7247885169997348
-0.46541843,0.88509077,2.8554313,0.5911225952825387
-0.6166681,0.7872232,3.6079178,1.4802879095077515
-0.77424556,0.63288534,4.420378,1.4887713193893433
-0.90923387,0.41628563,5.118358,1.4446065425872803
-0.98921597,0.14646438,5.647263,-0.25413131643836895
-0.9903611,-0.13850969,5.7189918,2.4135546684265137
-0.9069914,-0.42114913,5.9151096,0.8029144712310052
-0.7513465,-0.6599079,5.7196846,2.5172016620635986
-0.5428798,-0.8398104,5.524754,0.9087793831576154
-0.3167507,-0.9485088,5.031213,2.1956188678741455
-0.091183424,-0.9958341,4.6198316,1.8224341869354248
0.11574578,-0.99327886,4.146321,0.944909196920865
0.28897953,-0.9573353,3.5430982,0.1795032880544043
0.42210114,-0.90654874,2.8520222,2.611353635787964
0.5306501,-0.847591,2.4721107,2.568481922149658
0.6179937,-0.786183,2.1364174,2.4592232704162598
0.68785316,-0.72584987,1.8467802,2.3273684978485107
0.74373925,-0.66846985,1.6023928,2.1230318546295166
0.7887045,-0.61477244,1.4010404,1.6239340201339991
0.8236834,-0.5670499,1.1835512,1.7392669916152954
0.8514973,-0.52435905,1.0191537,1.9208961062593644
0.8745636,-0.48491088,0.91401887,1.4436485767364502
0.89250964,-0.45102826,0.766883,1.4457429141313427
0.9065987,-0.42199382,0.64547324,1.2741494501837365
0.9172649,-0.3982777,0.5201003,1.757617712020874
0.92665315,-0.3759175,0.48503467,1.6064306497573853
0.9347706,-0.355252,0.44406116,1.513214349746704
0.9417656,-0.33626997,0.40460432,-0.022942868543491368
0.944244,-0.32924643,0.1489604,2.640942096710205
0.9475216,-0.31969172,0.20202556,2.2449791431427
0.9516321,-0.3072399,0.26225677,0.8753406464262392
0.9541064,-0.29946786,0.16312794,2.153907537460327
0.95761,-0.28806785,0.23852704,0.667618145580311
0.9593581,-0.2821914,0.122618884,2.112828254699707
0.96228147,-0.27205586,0.21097533,1.3672682245835204
0.96511143,-0.26183942,0.21202368,1.3549026250839233
0.9679192,-0.2512618,0.21887949,1.1643766164779663
0.9704448,-0.24132326,0.20508963,-0.5398014171773484
0.96975464,-0.24408188,-0.05687303,-0.1306610360335121
0.9665057,-0.25664517,-0.2595336,3.316614866256714
0.9645271,-0.263984,-0.15201749,3.0205819606781006
0.963864,-0.26639473,-0.050005477,2.6598241329193115
0.96452963,-0.26397467,0.05019847,-0.8748626944986317
0.96075326,-0.2774043,-0.27901193,-0.9967222377331968
0.9514387,-0.30783817,-0.6365735,4.33055305480957
0.9423228,-0.33470544,-0.56745213,4.170897006988525
0.93333024,-0.35901907,-0.5184812,3.9973788261413574
0.92429805,-0.38167143,-0.48774552,-1.2020063895785968
0.9050415,-0.4253232,-0.95430005,2.352726697921753
0.88328004,-0.46884578,-0.97329247,1.886644959449768
0.8576675,-0.5142047,-1.0419301,1.338389277458191
0.8245322,-0.565815,-1.2268251,1.1189199096139317
0.7803389,-0.62535685,-1.4833484,-0.9003524315590141
0.71094185,-0.70325077,-2.0874188,-0.0007799935392212021
0.6131863,-0.78993833,-2.614974,-0.5369431521215686
0.47563824,-0.879641,-3.287969,1.3784074136720648
0.3037656,-0.9527468,-3.740939,0.17308703999247976
0.08705539,-0.9962035,-4.429536,0.5654943585395813
-0.16664636,-0.98601675,-5.091864,-0.2461697360867503
-0.44470295,-0.8956781,-5.8683023,0.1361888349056244
-0.70811445,-0.70609766,-6.519633,0.10253603756427765
-0.90801257,-0.4189429,-7.0338254,1.2918466463723624
-0.9972211,-0.07449895,-7.1542554,0.5860461592674255
-0.96062785,0.27783832,-7.122223,0.2870563268661499
-0.81091493,0.58516407,-6.8707857,-0.7588242443124402
-0.5797543,0.8147913,-6.5457363,-0.6004498481948866
-0.3118995,0.9501151,-6.02471,0.005948975682258606
-0.051607095,0.9986675,-5.3112316,0.04118181765079498
0.17526276,0.9845217,-4.5560536,1.8173110712292955
0.34611404,0.9381924,-3.5450659,0.8341294483554966
0.4699561,0.8826898,-2.716302,1.5413846125678723
0.5483542,0.8362462,-1.823077,1.450075907940203
0.58859026,0.8084315,-0.978381,0.8491297602866088
0.59843665,0.8011701,-0.24468789,0.009354356625452365
0.5840171,0.81174135,0.35759288,-1.9247640371322632
0.5561819,0.8310606,0.67768425,-1.992230772972107
0.5138591,0.8578746,1.002145,0.13702316964070027
0.4406943,0.8976572,1.6661046,0.061559732640871
0.33249035,0.94310665,2.3485813,-0.96306312084198
0.1921675,0.98136216,2.9114518,-1.3524905797550821
0.021138767,0.99977654,3.4445999,-0.7957090735435486
-0.1816002,0.98337245,4.075076,0.7594253526174799
-0.41590652,0.9094074,4.926519,-0.47681987285614014
-0.6486368,0.7610981,5.5370517,-0.38045942783355713
-0.8459437,0.5332722,6.0508065,-0.3492826223373413
-0.9707297,0.2401745,6.398368,-0.48018159464506294
-0.99657583,-0.082683474,6.5064716,1.2124583721160889
-0.9154811,-0.402361,6.626328,1.4070223569869995
-0.7378783,-0.67493373,6.5356107,1.1654342412948608
-0.49662858,-0.86796314,6.2042255,-1.2460707189397429
-0.24875346,-0.96856683,5.3663425,-1.4356276737233893
-0.030159825,-0.9995451,4.424573,1.8189059495925903
0.16644484,-0.9860508,3.94775,0.26936111759080994
0.3237156,-0.9461544,3.2486162,0.5251063504277105
0.44443393,-0.8958116,2.6177664,-1.521173572103545
0.5196394,-0.8543857,1.7177316,-1.8847115222711737
0.55314994,-0.8330817,0.7942356,0.5463235974311829
0.5635767,-0.82606375,0.25137284,0.8242577910423279
0.55343467,-0.8328926,-0.2445363,0.9476826190948486
0.5227978,-0.8524567,-0.72705334,-1.1622396760069318
0.4556419,-0.8901632,-1.5407318,-0.37114315591985925
0.35217303,-0.9359349,-2.2640257,-1.3751941042429197
0.19992276,-0.97981167,-3.172256,-0.18479736710464856
0.004537352,-0.9999897,-3.9348342,-0.8959574611409358
-0.23422727,-0.97218186,-4.81922,0.4361324906349182
-0.48867506,-0.87246585,-5.482937,0.11780646443367004
-0.7287887,-0.6847387,-6.119615,0.0880037397146225
-0.9117603,-0.4107228,-6.6199684,0.36800074577331543
-0.9968331,-0.07952207,-6.872811,-0.5253206430403705
-0.96351534,0.26765305,-7.0112505,0.912622224974907
-0.82270837,0.5684637,-6.6736174,-0.0379248708486557
-0.60797787,0.79395396,-6.2529583,-1.4948568338699757
-0.35173616,0.9360992,-5.881721,1.5348014943135242
-0.11172008,0.9937397,-4.9494267,-1.4877603269690098
0.10919234,0.99402064,-4.4272857,-0.30045580863952637
0.2914597,0.9565831,-3.7268386,-0.5740947596955972
0.4354411,0.90021724,-3.0955155,-0.978364109992981
0.54708976,0.837074,-2.5671072,-1.130141327089453
0.63214993,0.7748461,-2.108823,-0.9929033517837524
0.69481015,0.71919316,-1.676624,-0.9859490394592285
0.739557,0.6730939,-1.2851214,-1.1571239233016968
0.7708061,0.6370698,-0.9538696,-1.3615883588790894
0.7920261,0.6104872,-0.6803054,-1.3823634386062622
0.80496144,0.5933271,-0.42979455,-1.3980827331542969
0.81069374,0.5854705,-0.1945116,-1.4761654138565063
0.810015,0.58640915,0.023166446,1.97286069513651
0.7871859,0.6167157,0.7589024,1.3559864309891987
0.74129033,0.67118454,1.4248372,-2.2865750789642334
0.68425345,0.7292443,1.6282256,-2.138030529022217
0.61297584,0.79010165,1.8751588,-1.9154428243637085
0.5233696,0.8521058,2.1804185,-1.4496160745620728
0.40839753,0.9128042,2.6020555,-1.1930475330563892
0.26221108,0.9650105,3.1077015,1.2763624616049407
0.06412303,0.99794203,4.022914,0.7267404959991985
-0.17888398,0.98387015,4.8803816,0.08306633492143956
-0.4451925,0.8954349,5.630744,-0.7747467160224915
-0.69663376,0.71742696,6.186108,-0.6299194097518921
-0.8921937,0.45165297,6.6296906,-0.5406162142753601
-0.99229085,0.12393084,6.8873377,0.08561421930789948
-0.97470343,-0.2235022,6.993128,0.6808029413223267
-0.84093523,-0.54113585,6.927622,0.03466704527569853
-0.6230692,-0.78216666,6.52697,-1.2486984532195633
-0.37556714,-0.9267952,5.7530403,-0.9697491772272251
-0.13893366,-0.99030167,4.9124813,-1.3385391856128352
0.059029825,-0.9982562,3.9689744,-1.3241109289855513
0.2086041,-0.97800016,3.0216656,2.431795358657837
0.3330682,-0.94290274,2.5881653,-0.12743996111268263
0.41927746,-0.90785813,1.8618723,1.0359420776367188
0.47895843,-0.8778376,1.33637,1.9993807569820983
0.5212907,-0.85337913,0.97789896,0.4731900691986084
0.53862554,-0.8425453,0.4088431,1.9788852512627924
0.54172945,-0.8405529,0.07376692,1.5724180990137429
0.5281785,-0.8491334,-0.32078505,1.004416823387146
0.49349657,-0.86974776,-0.80697256,1.147727131843567
0.4365399,-0.8996849,-1.2871243,1.2444225549697876
0.35506907,-0.9348401,-1.7752246,1.2297357320785522
0.24584681,-0.9693087,-2.2918942,-0.09876561919147209
0.09655802,-0.99532735,-3.0336907,1.0576891217218933
-0.0842679,-0.99644315,-3.6215327,0.6049025654792786
-0.29387128,-0.955845,-4.2781296,-1.4426013966607227
-0.5302069,-0.84786826,-5.211404,1.2107073068836205
-0.7460628,-0.66587555,-5.665699,0.06681817770004272
-0.91271645,-0.4085936,-6.1550827,0.9889149540087567
-0.994466,-0.105058864,-6.313191,0.4368007779121399
-0.9778073,0.20950642,-6.3264647,1.9489343282212124
-0.8752132,0.48373732,-5.8769946,-0.6979670784630034
-0.70677716,0.70743626,-5.618887,0.5770439954685549
-0.5097072,0.8603479,-5.001753,-0.13133701061048164
-0.3108002,0.9504753,-4.3761926,-0.1458906181259363
-0.13139279,0.9913304,-3.6852198,-0.7222456932067871
0.020727636,0.9997852,-3.0500588,-1.7206035231707846
0.14809786,0.9889727,-2.5583105,0.01930650451772209
0.23705071,0.9714973,-1.813685,-2.15807843208313
0.30370793,0.95276517,-1.3850621,-2.306864023208618
0.34956467,0.93691224,-0.9704882,0.5773595695604472
-0.458576,0.8886552,-0.5492072,0.6451170219040501
-0.46806046,0.88369644,0.21405172,1.0838437707193016
-0.51333356,0.85818917,1.0394006,3.3564748764038086
-0.5957642,0.80315936,1.9830425,3.1079936027526855
-0.70504564,0.70916194,2.885412,-1.7093097847392027
-0.80787164,0.58935845,3.160887,3.0822911262512207
-0.9068198,0.4215185,3.902906,2.836834192276001
-0.97820425,0.20764512,4.519045,3.0544779300689697
-0.99921715,-0.039561618,4.9747787,1.5539910605046559
-0.9557839,-0.29406992,5.178206,-0.8334832887599646
-0.85765016,-0.5142336,4.832631,-0.7405052395468688
-0.7269628,-0.6866768,4.3358803,-0.6383808702901907
-0.5872303,-0.8094199,3.7251153,2.949611186981201
-0.44101584,-0.8974993,3.4180505,-0.37287744205884854
-0.31673047,-0.9485156,2.6889944,0.7856491804122925
-0.21579677,-0.9764383,2.095455,0.7971765995025635
-0.14288193,-0.9897397,1.4827029,1.3500953278160095
-0.09607856,-0.9953737,0.9429123,0.9670277808117222
-0.07907256,-0.99686885,0.34143615,0.8537813425064087
-0.092928335,-0.9956728,-0.2781483,0.990423858165741
-0.13645254,-0.9906466,-0.8763393,0.9523927639605456
-0.20914724,-0.9778842,-1.4764653,0.8395721912384033
-0.30972135,-0.95082736,-2.0839427,0.7183933854103088
-0.43439382,-0.90072304,-2.689304,0.5977709293365479
-0.57542545,-0.8178543,-3.2751808,0.16990615971546452
-0.72171617,-0.6921891,-3.8630855,0.006936974823474884
-0.8548895,-0.5188101,-4.381187,0.46974236354212895
-0.95219105,-0.3055032,-4.699833,0.1915310025215149
-0.9978586,-0.065408565,-4.900231,0.12991608679294586
-0.9836579,0.18004745,-4.9298,-0.7438006159628054
-0.9104807,0.4135516,-4.9063344,-0.5643416047096252
-0.7897515,0.61342686,-4.680822,-1.2966617345809937
-0.63626045,0.7714743,-4.415251,-1.4944943189620972
-0.4676235,0.88392776,-4.060819,-0.07980682398651995
-0.31086984,0.9504525,-3.4098446,-0.9563866853713989
-0.17320696,0.98488545,-2.8404632,-0.048703390425544946
-0.06857582,0.9976459,-2.1091046,1.3958902586160993
-0.011055123,0.9999389,-1.1514866,-0.31940788260041764
0.011416588,0.99993485,-0.4494437,0.9890575686371186
-0.011026244,0.9999392,0.44886607,-0.10358481109142303
-0.070132986,0.9975377,1.1832827,0.45266127586364746
-0.16933744,0.98555815,1.9993352,0.3696412444114685
-0.3049204,0.95237786,2.79395,0.7309586934985464
-0.4712864,0.88198024,3.6178772,0.319007933139801
-0.64963895,0.7602429,4.3272133,-1.1829028450038694
-0.8093869,0.58727574,4.71996,1.328873872756958
-0.93600196,0.35199487,5.3597484,1.4157602787017822
-0.9976959,0.06784394,5.836108,-1.2918860733950899
-0.97659844,-0.2150708,5.693208,2.5842204093933105
-0.87354416,-0.48674494,5.8319054,2.6906025409698486
-0.6990688,-0.7150544,5.7668467,0.3522929552569596
-0.4881113,-0.8727814,5.2833996,0.5527831678281996
-0.2709096,-0.96260476,4.711731,-0.7096424624602866
-0.08008544,-0.996788,3.8833313,2.637718915939331
0.0914876,-0.9958062,3.4357402,-1.9122467975679531
0.21013999,-0.9776713,2.4020486,1.0380253791809082
0.29833055,-0.9544626,1.8244989,0.8910214900970459
0.35700378,-0.93410295,1.2423052,0.1208910858105372
0.38300893,-0.9237446,0.5598616,1.7265820666030902
0.38882273,-0.9213126,0.1260404,0.7023510716451828
0.36755058,-0.9300035,-0.4595914,0.8633997723702258
0.31930372,-0.94765246,-1.0275841,1.9348696080644725
0.24991262,-0.9682684,-1.4480929,1.7512504417605403
0.15636538,-0.9876993,-1.9116067,0.48084294834708796
0.02799329,-0.9996081,-2.5802548,-1.49247517347108
-0.14913622,-0.9888167,-3.553832,0.5922088027000427
-0.35229793,-0.93588793,-4.206613,-0.9464260546989123
-0.5749557,-0.81818455,-5.0504932,0.06974884867668152
